Date,High,Low,Open,Close
2013-11-19,0,0,0,0
2013-11-22,0,0,0,0
2013-11-25,0,0,0,0
2013-11-28,0,0,0,0
2013-12-01,0,0,0,0
2013-12-04,0,0,0,0
2013-12-07,0,0,0,0
2013-12-10,0,0,0,0
2013-12-13,0,0,0,0
2013-12-16,0,0,0,0
2013-12-19,0,0,0,0
2013-12-22,0,0,0,0
2013-12-25,0,0,0,0
2013-12-28,0,0,0,0
2013-12-31,0,0,0,0
2014-01-03,0,0,0,0
2014-01-06,0,0,0,0
2014-01-09,0,0,0,0
2014-01-12,0,0,0,0
2014-01-15,0,0,0,0
2014-01-18,0,0,0,0
2014-01-21,0,0,0,0
2014-01-24,0,0,0,0
2014-01-27,0,0,0,0
2014-01-30,0,0,0,0
2014-02-02,0,0,0,0
2014-02-05,0,0,0,0
2014-02-08,0,0,0,0
2014-02-11,0,0,0,0
2014-02-14,0,0,0,0
2014-02-17,0,0,0,0
2014-02-20,0,0,0,0
2014-02-23,0,0,0,0
2014-02-26,0,0,0,0
2014-03-01,0,0,0,0
2014-03-04,0,0,0,0
2014-03-07,0,0,0,0
2014-03-10,0,0,0,0
2014-03-13,0,0,0,0
2014-03-16,0,0,0,0
2014-03-19,0,0,0,0
2014-03-22,0,0,0,0
2014-03-25,0,0,0,0
2014-03-28,0,0,0,0
2014-03-31,0,0,0,0
2014-04-03,0,0,0,0
2014-04-06,0,0,0,0
2014-04-09,0,0,0,0
2014-04-12,0,0,0,0
2014-04-15,0,0,0,0
2014-04-18,0,0,0,0
2014-04-21,0,0,0,0
2014-04-24,0,0,0,0
2014-04-27,0,0,0,0
2014-04-30,0,0,0,0
2014-05-03,0,0,0,0
2014-05-06,0,0,0,0
2014-05-09,0,0,0,0
2014-05-12,0,0,0,0
2014-05-15,0,0,0,0
2014-05-18,0,0,0,0
2014-05-21,0,0,0,0
2014-05-24,0,0,0,0
2014-05-27,0,0,0,0
2014-05-30,0,0,0,0
2014-06-02,0,0,0,0
2014-06-05,0,0,0,0
2014-06-08,0,0,0,0
2014-06-11,0,0,0,0
2014-06-14,0,0,0,0
2014-06-17,0,0,0,0
2014-06-20,0,0,0,0
2014-06-23,0,0,0,0
2014-06-26,0,0,0,0
2014-06-29,0,0,0,0
2014-07-02,0,0,0,0
2014-07-05,0,0,0,0
2014-07-08,0,0,0,0
2014-07-11,0,0,0,0
2014-07-14,0,0,0,0
2014-07-17,0,0,0,0
2014-07-20,0,0,0,0
2014-07-23,0,0,0,0
2014-07-26,0,0,0,0
2014-07-29,0,0,0,0
2014-08-01,0,0,0,0
2014-08-04,0,0,0,0
2014-08-07,0,0,0,0
2014-08-10,0,0,0,0
2014-08-13,0,0,0,0
2014-08-16,0,0,0,0
2014-08-19,0,0,0,0
2014-08-22,0,0,0,0
2014-08-25,0,0,0,0
2014-08-28,0,0,0,0
2014-08-31,0,0,0,0
2014-09-03,0,0,0,0
2014-09-06,0,0,0,0
2014-09-09,0,0,0,0
2014-09-12,0,0,0,0
2014-09-15,0,0,0,0
2014-09-18,0,0,0,0
2014-09-21,0,0,0,0
2014-09-24,0,0,0,0
2014-09-27,0,0,0,0
2014-09-30,0,0,0,0
2014-10-03,0,0,0,0
2014-10-06,0,0,0,0
2014-10-09,0,0,0,0
2014-10-12,0,0,0,0
2014-10-15,0,0,0,0
2014-10-18,0,0,0,0
2014-10-21,0,0,0,0
2014-10-24,0,0,0,0
2014-10-27,0,0,0,0
2014-10-30,0,0,0,0
2014-11-02,0,0,0,0
2014-11-05,0,0,0,0
2014-11-08,0,0,0,0
2014-11-11,0,0,0,0
2014-11-14,0,0,0,0
2014-11-17,0,0,0,0
2014-11-20,0,0,0,0
2014-11-23,0,0,0,0
2014-11-26,0,0,0,0
2014-11-29,0,0,0,0
2014-12-02,0,0,0,0
2014-12-05,0,0,0,0
2014-12-08,0,0,0,0
2014-12-11,0,0,0,0
2014-12-14,0,0,0,0
2014-12-17,0,0,0,0
2014-12-20,0,0,0,0
2014-12-23,0,0,0,0
2014-12-26,0,0,0,0
2014-12-29,0,0,0,0
2015-01-01,0,0,0,0
2015-01-04,0,0,0,0
2015-01-07,0,0,0,0
2015-01-10,0,0,0,0
2015-01-13,0,0,0,0
2015-01-16,0,0,0,0
2015-01-19,0,0,0,0
2015-01-22,0,0,0,0
2015-01-25,0,0,0,0
2015-01-28,0,0,0,0
2015-01-31,0,0,0,0
2015-02-03,0,0,0,0
2015-02-06,0,0,0,0
2015-02-09,0,0,0,0
2015-02-12,0,0,0,0
2015-02-15,0,0,0,0
2015-02-18,0,0,0,0
2015-02-21,0,0,0,0
2015-02-24,0,0,0,0
2015-02-27,0,0,0,0
2015-03-02,0,0,0,0
2015-03-05,0,0,0,0
2015-03-08,0,0,0,0
2015-03-11,0,0,0,0
2015-03-14,0,0,0,0
2015-03-17,0,0,0,0
2015-03-20,0,0,0,0
2015-03-23,0,0,0,0
2015-03-26,0,0,0,0
2015-03-29,0,0,0,0
2015-04-01,0,0,0,0
2015-04-04,0,0,0,0
2015-04-07,0,0,0,0
2015-04-10,0,0,0,0
2015-04-13,0,0,0,0
2015-04-16,0,0,0,0
2015-04-19,0,0,0,0
2015-04-22,0,0,0,0
2015-04-25,0,0,0,0
2015-04-28,0,0,0,0
2015-05-01,0,0,0,0
2015-05-04,0,0,0,0
2015-05-07,0,0,0,0
2015-05-10,0,0,0,0
2015-05-13,0,0,0,0
2015-05-16,0,0,0,0
2015-05-19,0,0,0,0
2015-05-22,0,0,0,0
2015-05-25,0,0,0,0
2015-05-28,0,0,0,0
2015-05-31,0,0,0,0
2015-06-03,0,0,0,0
2015-06-06,0,0,0,0
2015-06-09,0,0,0,0
2015-06-12,0,0,0,0
2015-06-15,0,0,0,0
2015-06-18,0,0,0,0
2015-06-21,0,0,0,0
2015-06-24,0,0,0,0
2015-06-27,0,0,0,0
2015-06-30,0,0,0,0
2015-07-03,0,0,0,0
2015-07-06,0,0,0,0
2015-07-09,0,0,0,0
2015-07-12,0,0,0,0
2015-07-15,0,0,0,0
2015-07-18,0,0,0,0
2015-07-21,0,0,0,0
2015-07-24,0,0,0,0
2015-07-27,0,0,0,0
2015-07-30,0,0,0,0
2015-08-02,0,0,0,0
2015-08-05,3,0.15,0.6747,1.2
2015-08-08,1.2,0.6504,1.2,0.99
2015-08-11,2.1,0.905,0.99,1.79
2015-08-14,1.79,0.5,1.79,1.3
2015-08-17,1.52,0.99,1.3,1.52
2015-08-20,1.53,1.31,1.52,1.35
2015-08-23,1.35,1.08,1.35,1.18
2015-08-26,1.3,1.14,1.18,1.18
2015-08-29,1.38,0.9,1.18,1.36
2015-09-01,1.4,1.14,1.36,1.35
2015-09-04,1.39,1.23,1.23,1.28
2015-09-07,1.28,1.12,1.28,1.19
2015-09-10,1.19,0.8837,1.19,0.8856
2015-09-13,1,0.804,0.8856,0.9363
2015-09-16,0.9363,0.8013,0.9363,0.89
2015-09-19,0.95,0.8059,0.89,0.8059
2015-09-22,0.91,0.6823,0.8059,0.6823
2015-09-25,0.7703,0.6,0.6823,0.6
2015-09-28,0.74,0.5,0.6,0.6548
2015-10-01,0.6796,0.6095,0.6548,0.6095
2015-10-04,0.6511,0.6,0.6095,0.6
2015-10-07,0.75,0.5701,0.6,0.6351
2015-10-10,0.65,0.5993,0.6352,0.6017
2015-10-13,0.6017,0.4832,0.6017,0.525
2015-10-16,0.54,0.4821,0.525,0.5
2015-10-19,0.609,0.411,0.5,0.609
2015-10-22,0.67,0.5,0.609,0.62
2015-10-25,1.01,0.62,0.62,0.99
2015-10-28,1.34,0.8676,0.99,0.8676
2015-10-31,1.06,0.8425,0.8676,1.06
2015-11-03,1.06,0.79,1.06,0.9899
2015-11-06,1.08,0.8647,0.9899,0.998
2015-11-09,1,0.73,0.998,0.88
2015-11-12,0.9193,0.8395,0.88,0.9193
2015-11-15,1,0.6612,0.9193,0.9973
2015-11-18,1,0.91,0.9973,0.96
2015-11-21,0.97,0.8827,0.96,0.91
2015-11-24,0.9126,0.8155,0.91,0.88
2015-11-27,0.91,0.85,0.88,0.88
2015-11-30,0.8885,0.7979,0.88,0.83
2015-12-03,0.87,0.8246,0.83,0.825
2015-12-06,0.898,0.761,0.825,0.8051
2015-12-09,0.96,0.77,0.8051,0.96
2015-12-12,1,0.8835,0.96,1
2015-12-15,1.1,0.8,1,0.9
2015-12-18,1.07,0.8935,0.9,0.91
2015-12-21,0.9999,0.85,0.91,0.87
2015-12-24,1,0.84,0.87,0.918
2015-12-27,0.929,0.84,0.918,0.8925
2015-12-30,0.9666,0.8925,0.8925,0.9547
2016-01-02,0.97,0.9186,0.9547,0.9426
2016-01-05,0.985,0.9292,0.9426,0.985
2016-01-08,1.1,0.9654,0.985,1.08
2016-01-11,1.25,1.05,1.08,1.16
2016-01-14,1.33,1.16,1.16,1.31
2016-01-17,1.61,1.22,1.31,1.54
2016-01-20,2.03,1.39,1.54,2.03
2016-01-23,2.88,1.1,2.03,2.3
2016-01-26,2.8,1.88,2.3,2.41
2016-01-29,2.6,2,2.41,2.17
2016-02-01,2.79,2.12,2.17,2.57
2016-02-04,3,2.47,2.57,3
2016-02-07,4.98,2.75,3,4.35
2016-02-10,6.47,3.44,4.35,5.22
2016-02-13,5.98,4,5.22,4.25
2016-02-16,4.78,3.32,4.25,4.45
2016-02-19,5.84,4,4.45,5.6
2016-02-22,6.64,5.32,5.6,5.93
2016-02-25,6.54,5.71,5.93,6.5
2016-02-28,9.9,6,6.5,8.7
2016-03-02,12,8.27,8.7,11
2016-03-05,11.9,8.49,11,9.88
2016-03-08,12.05,9.6,9.88,11.25
2016-03-11,15.18,10.5,11.25,12.5
2016-03-14,13.75,10,12.5,11.14
2016-03-17,11.47,8.09,11.14,10.06
2016-03-20,12.5,9.93,10.06,12.29
2016-03-23,12.48,10.51,12.29,11
2016-03-26,11.83,10.11,11,11.73
2016-03-29,12.13,11.21,11.73,11.63
2016-04-01,11.67,10.99,11.63,11.1
2016-04-04,11.26,9.9,11.1,10.08
2016-04-07,10.32,7.35,10.08,8.8
2016-04-10,8.95,7,8.8,8.02
2016-04-13,8.88,8,8.02,8.48
2016-04-16,9.99,8.46,8.48,8.77
2016-04-19,8.92,7.66,8.77,7.83
2016-04-22,8.54,7.27,7.83,7.43
2016-04-25,7.99,7.1,7.43,7.3
2016-04-28,9.49,7.19,7.3,8.76
2016-05-01,10.43,8.61,8.76,9.43
2016-05-04,9.97,9.09,9.43,9.3
2016-05-07,9.73,8.91,9.3,9.39
2016-05-10,11.12,9.37,9.39,10.48
2016-05-13,11.4,9.74,10.48,11.04
2016-05-16,14.65,11.03,11.04,14.49
2016-05-19,15.01,12.91,14.49,14.21
2016-05-22,14.4,11.82,14.21,12.53
2016-05-25,12.91,10.34,12.53,11.56
2016-05-28,14.28,11.37,11.56,13.85
2016-05-31,14.32,13.17,13.85,13.78
2016-06-03,14.04,13.33,13.78,13.96
2016-06-06,14.76,13.77,13.96,14.49
2016-06-09,15.6,13.74,14.49,15.57
2016-06-12,19.17,15.33,15.57,18.3
2016-06-15,21.39,9.94,18.3,11.36
2016-06-18,13.53,10.42,11.36,12.71
2016-06-21,15.9,12.48,12.71,14.25
2016-06-24,14.62,13.56,14.25,14.04
2016-06-27,14.14,11.36,14.04,12.4
2016-06-30,12.55,11.56,12.4,11.85
2016-07-03,11.88,8.98,11.85,10.51
2016-07-06,11.67,9.69,10.51,10.92
2016-07-09,11.14,10.1,10.92,10.54
2016-07-12,12.64,10.37,10.54,11.88
2016-07-15,12.12,10.9,11.88,11.03
2016-07-18,13,10.95,11.03,12.66
2016-07-21,15.27,12.15,12.66,12.63
2016-07-24,13.9,11.73,12.63,13.05
2016-07-27,13.08,12.48,13.05,12.57
2016-07-30,12.56,7.03,12.57,8.3
2016-08-02,11.53,8.09,8.3,11.05
2016-08-05,11.49,10.34,11.05,11.29
2016-08-08,12.67,11.17,11.29,11.68
2016-08-11,12.04,11.08,11.68,11.21
2016-08-14,11.43,10.71,11.21,10.77
2016-08-17,11.35,10.64,10.77,11.28
2016-08-20,11.37,10.87,11.28,11.01
2016-08-23,11.44,10.92,11.01,11.26
2016-08-26,11.29,10.77,11.26,10.95
2016-08-29,12.6,10.94,10.95,12.21
2016-09-01,12.41,11.49,12.21,11.71
2016-09-04,11.86,11.45,11.71,11.59
2016-09-07,12.06,11.29,11.59,12.05
2016-09-10,12.2,11.58,12.05,11.92
2016-09-13,12.81,11.76,11.92,12.61
2016-09-16,13.16,12.21,12.61,12.93
2016-09-19,14.84,12.37,12.93,13.11
2016-09-22,13.46,12.63,13.11,13.05
2016-09-25,13.56,12.8,13.05,13.3
2016-09-28,13.39,13.06,13.3,13.21
2016-10-01,13.56,13.15,13.21,13.32
2016-10-04,13.44,12.5,13.32,12.68
2016-10-07,12.76,11.6,12.68,11.74
2016-10-10,12.23,11.68,11.74,12.02
2016-10-13,12.06,11.76,12.02,11.93
2016-10-16,12.92,11.82,11.93,11.98
2016-10-19,12.26,11.9,11.98,12.06
2016-10-22,12.09,11.08,12.06,11.38
2016-10-25,11.69,10.93,11.38,11.08
2016-10-28,11.64,9.42,11.08,10.91
2016-10-31,11.19,10.32,10.91,10.86
2016-11-03,11.21,10.8,10.86,10.97
2016-11-06,11.04,10.16,10.97,10.64
2016-11-09,10.73,9.64,10.64,9.96
2016-11-12,10.38,9.68,9.96,10.22
2016-11-15,10.38,9.42,10.22,9.53
2016-11-18,9.76,9.43,9.53,9.56
2016-11-21,10.25,8.69,9.56,9.22
2016-11-24,9.75,8.64,9.22,8.91
2016-11-27,9.04,7.8,8.91,8.59
2016-11-30,8.67,7.3,8.59,7.9
2016-12-03,7.92,5.97,7.9,7.61
2016-12-06,8.9,7.39,7.61,8.52
2016-12-09,8.6,8.01,8.52,8.45
2016-12-12,8.54,7.67,8.45,7.76
2016-12-15,7.94,7.47,7.76,7.89
2016-12-18,7.96,7.54,7.89,7.87
2016-12-21,7.92,7.02,7.87,7.23
2016-12-24,7.34,6.98,7.23,7.15
2016-12-27,8.51,7.03,7.15,8.16
2016-12-30,8.54,7.92,8.16,8.33
2017-01-02,11.63,8.18,8.33,10.2
2017-01-05,10.42,9.44,10.2,10.27
2017-01-08,10.75,9.49,10.27,9.83
2017-01-11,10.23,9.14,9.83,9.78
2017-01-14,10.53,9.55,9.78,10.14
2017-01-17,10.75,9.91,10.14,10.6
2017-01-20,11.01,10.54,10.6,10.78
2017-01-23,10.87,10.4,10.78,10.65
2017-01-26,10.67,10.41,10.65,10.47
2017-01-29,10.87,10.42,10.47,10.71
2017-02-01,11.4,10.55,10.71,11.32
2017-02-04,11.55,11.1,11.32,11.45
2017-02-07,11.6,10.53,11.45,11.34
2017-02-10,11.49,11.19,11.34,11.39
2017-02-13,14.05,11.32,11.39,12.95
2017-02-16,12.94,12.68,12.95,12.82
2017-02-19,12.9,12.25,12.82,12.69
2017-02-22,13.78,12.64,12.69,13.57
2017-02-25,16.75,13.37,13.57,16.07
2017-02-28,21.06,15.68,16.07,19.48
2017-03-03,20.3,18.1,19.48,19.75
2017-03-06,19.81,15.94,19.75,17.71
2017-03-09,23.81,16.57,17.71,23.31
2017-03-12,35.32,23.3,23.31,35.18
2017-03-15,54.88,30.63,35.18,34
2017-03-18,45.55,33.4,34,42.67
2017-03-21,53.74,38.56,42.67,53.19
2017-03-24,53.59,47.62,53.19,49.06
2017-03-27,53.97,48.5,49.06,51.91
2017-03-30,52.22,46.83,51.91,48.55
2017-04-02,48.76,41.28,48.55,44.9
2017-04-05,45.87,40.99,44.9,44.37
2017-04-08,44.73,42.49,44.37,43.74
2017-04-11,51.04,43.26,43.74,47.32
2017-04-14,62.03,46.89,47.32,47.94
2017-04-17,50.5,46.86,47.94,49.36
2017-04-20,49.46,47.91,49.36,48.75
2017-04-23,54.61,48.72,48.75,53.28
2017-04-26,74.03,52.43,53.28,69.83
2017-04-29,83.87,69.28,69.83,77.25
2017-05-02,97.66,75.4,77.25,90.79
2017-05-05,96.37,62.74,90.79,88.39
2017-05-08,91.32,75.07,88.39,88.2
2017-05-11,90.57,81.81,88.2,88.72
2017-05-14,94.3,81.99,88.72,86.98
2017-05-17,129.47,86.69,86.98,123.06
2017-05-20,181.46,121.72,123.06,169.5
2017-05-23,216.1,141.56,169.5,162.83
2017-05-26,197.74,114.17,162.83,194.17
2017-05-29,235.52,185.83,194.17,220.7
2017-06-01,249.34,216.94,220.7,244.96
2017-06-04,268.12,241.5,244.96,255.77
2017-06-07,351.82,250.89,255.77,335.95
2017-06-10,417.21,311.99,335.95,388.09
2017-06-13,393.62,260.78,388.09,353.61
2017-06-16,379.17,341.29,353.61,358.2
2017-06-19,365.22,138.5,358.2,320.97
2017-06-22,331.53,253.3,320.97,279.36
2017-06-25,323.87,209.55,279.36,315.86
2017-06-28,322.28,253.18,315.86,261
2017-07-01,293.3,254.19,261,269.05
2017-07-04,274.55,236.16,269.05,240.94
2017-07-07,251.79,188.21,240.94,205.76
2017-07-10,227.06,175.21,205.76,205.41
2017-07-13,207.07,132.64,205.41,155.42
2017-07-16,256.89,154.25,155.42,194.41
2017-07-19,236.62,194.41,194.41,230.47
2017-07-22,234.17,192.64,230.47,203.59
2017-07-25,209.29,189.77,203.59,191.21
2017-07-28,209.88,177.69,191.21,201.33
2017-07-31,232.55,201.27,201.33,224.39
2017-08-03,272.22,219.72,224.39,264.56
2017-08-06,314.75,257.41,264.56,295.28
2017-08-09,319.14,289.22,295.24,308.02
2017-08-12,308.87,271.38,308.02,286.52
2017-08-15,310.43,280.66,286.52,292.62
2017-08-18,345.44,283.65,292.62,321.85
2017-08-21,329.39,293.09,321.85,325.28
2017-08-24,347.92,324.69,325.28,347.88
2017-08-27,390.64,335.41,347.88,383.86
2017-08-30,395.3,328.87,383.86,351.03
2017-09-02,370.5,275.97,351.03,317.94
2017-09-05,341.77,293.12,317.94,306.72
2017-09-08,309.07,280.7,306.72,297.95
2017-09-11,316.38,222.06,297.95,223.14
2017-09-14,272.43,200.75,223.14,258.4
2017-09-17,300.69,258.36,258.4,283.56
2017-09-20,287.13,252.22,283.56,286.14
2017-09-23,297.01,276.25,286.14,288.64
2017-09-26,312.64,279.79,288.64,292.58
2017-09-29,305.91,292.32,292.58,296.81
2017-10-02,299.92,286.73,296.81,294.99
2017-10-05,314.12,293.75,294.99,309.49
2017-10-08,310.14,286.52,309.49,302.86
2017-10-11,347.7,298.29,302.86,338.81
2017-10-14,352.39,310.57,338.81,316.14
2017-10-17,316.38,287.95,316.14,303.08
2017-10-20,305.89,274.96,303.08,285.27
2017-10-23,311.23,280.01,285.27,295.54
2017-10-26,311.3,291.11,295.54,304.04
2017-10-29,311.94,288.5,304.04,289.42
2017-11-01,307.14,276.89,289.42,300.04
2017-11-04,306.8,287.45,300,291.84
2017-11-07,329.21,288.96,291.84,296.86
2017-11-10,320.05,296.26,296.86,314.6
2017-11-13,345.18,314.45,314.6,330.32
2017-11-16,371.32,325.83,330.32,354.6
2017-11-19,381.61,351.41,354.67,380.84
2017-11-22,483.38,375.44,380.83,464.61
2017-11-25,489.43,451.12,464.55,466.27
2017-11-28,515.44,396.14,466.24,461.58
2017-12-01,481.56,445.57,461.58,466.93
2017-12-04,467.84,404.16,466.93,421.15
2017-12-07,507.36,410.33,420.76,436.49
2017-12-10,755.07,436.01,436.54,699.09
2017-12-13,751.68,614.33,699.09,692.83
2017-12-16,868.89,679.8,692.32,812.5
2017-12-19,840.55,490.28,812.5,657.83
2017-12-22,747.53,597.12,657.81,723.14
2017-12-25,766.53,671.23,723.14,716.69
2017-12-28,755.2,663.88,716.69,741.13
2017-12-31,951.7,724.33,741.09,941.1
2018-01-03,1018.37,901.03,941,1006.41
2018-01-06,1300.3,967.84,1006.41,1289.24
2018-01-09,1385.22,1087.61,1289.24,1261.03
2018-01-12,1422.86,1261.01,1261.06,1278.69
2018-01-15,1282.27,764.75,1278.7,1012.97
2018-01-18,1164.62,982.62,1012.97,1049.09
2018-01-21,1084.28,908.31,1049.09,1061.78
2018-01-24,1121.9,987.13,1061.61,1109.08
2018-01-27,1240.47,1034.72,1109.08,1063.75
2018-01-30,1155.58,746.67,1063.77,917.47
2018-02-02,997.6,629.08,917.47,695.08
2018-02-05,858.28,564.19,695.05,813.55
2018-02-08,909.32,780.13,813.55,811.24
2018-02-11,922.37,811.09,811.17,920.11
2018-02-14,974.83,905.65,920.11,974.77
2018-02-17,981.48,877.28,974.78,885.52
2018-02-20,906.56,787.97,885.52,854.7
2018-02-23,880.12,810.64,854.7,867.62
2018-02-26,894.92,846.72,867.62,869.87
2018-03-01,876.56,838.36,869.84,864.83
2018-03-04,868.8,726.38,864.92,751.13
2018-03-07,772.51,642.06,751.13,682.3
2018-03-10,739.87,663.58,682.3,689.96
2018-03-13,703.38,572.11,689.96,591.23
